# 0.01
idx	x	y	z	r_solid	r_surf
20	406	358	12	1.0733	1.73991
21	407	358	12	1.17816	1.98299
22	408	357	11	1.02614	1.5446
23	409	357	11	0.85285	1.53242
24	410	358	11	1.03429	1.73991
25	411	359	11	1.73402	2.67566
26	412	359	10	1.6409	2.49749
27	413	359	10	1.1173	1.92517

# 1.07
idx	x	y	z	r_solid	r_surf
0	413	358	10	0.906205	0
1	413	357	10	1.01201	0
2	413	356	10	1.08718	2.49426
3	413	355	10	0.955451	0

# 2.07
idx	x	y	z	r_solid	r_surf
0	414	360	10	1.15657	1.70692
1	415	360	10	1.0551	0
2	416	360	10	1.19029	1.84699
3	417	361	10	1.07693	1.68475
4	417	362	10	1.23734	1.46826
5	418	363	11	1.34168	1.58743
6	419	364	11	1.0413	1.53793
7	419	365	11	1.90546	3.02139
8	420	366	12	1.73634	2.50299
9	421	367	12	1.25925	1.96142
10	422	368	12	1.29853	1.87764
11	422	369	12	1.88384	2.8975
12	423	370	12	1.28105	1.86912
13	424	371	13	1.26331	1.86086
14	424	372	13	1.60481	3.18484
15	425	373	13	1.22691	1.82321
16	425	374	13	1.24466	1.90764
17	425	375	14	1.22545	1.70739
18	425	376	14	1.37515	2.58538
19	425	377	14	1.20519	1.61507
20	425	378	14	0.984556	2.08897
21	425	379	14	1.09269	1.57094
22	426	380	14	1.19552	1.4873
23	426	381	14	0.856056	1.47614
24	427	382	15	0.829276	1.23504
25	428	383	15	1.23452	1.80759
26	428	384	15	0.843906	1.21652
27	429	385	16	0.86827	1.23298
28	430	386	16	1.43568	2.07121
29	430	387	16	1.05072	1.28054
30	430	388	16	0.840647	1.03324
31	430	389	16	0.810656	1.0951
32	431	390	17	1.38619	1.74845
33	431	391	17	1.12401	1.6305
34	431	392	17	0.759576	1.10598
35	431	393	17	1.72186	2.2791
36	432	394	17	0.956536	1.29514
37	433	395	17	1.29498	1.92799
38	433	396	17	1.43947	2.31002
39	434	397	18	1.24175	1.90839
40	434	398	18	1.06157	1.32331
41	434	399	18	1.31424	2.00364
42	434	400	18	1.38362	2.14235
43	434	401	18	1.13067	1.57953
44	435	402	19	0.90385	1.35008
45	436	403	20	1.00648	1.35493
46	437	403	20	0.728837	0.984
47	438	402	19	0.90528	1.26325
48	439	402	19	1.02379	1.64237
49	440	402	19	1.01398	1.30929
50	440	403	19	1.13686	1.48913
51	439	404	20	0.874112	1.33438
52	439	405	20	0.738995	1.06677
53	439	406	20	0.739056	1.06677
54	439	407	20	0.942414	1.27212
55	440	408	21	0.898752	1.21476
56	441	408	21	0.86256	1.04441
57	442	409	22	1.07914	1.53665
58	443	409	22	1.15406	1.6544
59	444	409	22	1.03442	1.70007
60	445	408	21	1.09985	2.13229
61	446	408	21	1.23383	1.71735
62	446	409	21	0.920454	1.46703
63	447	410	22	1.03367	1.7341
64	448	411	22	1.06486	1.69435
65	449	412	21	0.785633	0

# 3.07
idx	x	y	z	r_solid	r_surf
0	412	354	10	0.972338	0

# 4.07
idx	x	y	z	r_solid	r_surf
0	414	354	9	1.50814	2.5678
1	415	354	9	1.36529	2.32394
2	416	354	9	1.38276	2.27958
3	417	353	9	1.59531	2.33231
4	418	353	9	1.3692	1.9714
5	419	352	9	1.16349	1.55666
6	420	351	9	0.750713	1.0615
7	421	350	9	0.49172	0.682014
8	421	349	9	0.664586	0.995396
9	421	348	9	0.933039	1.30688
10	421	347	9	1.09701	1.51156
11	421	346	10	1.31267	1.69721
12	421	345	10	1.03759	1.56238
13	422	344	10	1.05391	1.61443
14	423	343	10	0.826808	1.5006
15	423	342	10	0.958828	1.30421
16	424	341	9	0.808523	0.965023
17	425	341	9	1.01823	1.52897
18	426	340	10	0.989172	1.48822
19	427	340	10	0.908666	1.22684
20	428	339	10	1.16668	1.78357
21	429	338	10	1.29785	1.88563
22	430	337	11	1.25858	1.78474
23	431	337	11	0.956031	1.3995
24	432	336	10	1.20967	1.72938
25	433	335	10	1.1902	1.6243
26	434	334	10	0.811991	0.898343
27	435	333	10	0.820527	0.820527
28	436	332	9	0	0
29	435	331	9	1.69691	1.66898

# 5.07
idx	x	y	z	r_solid	r_surf
0	449	413	22	0.933065	1.3449
1	448	414	23	0.994904	1.58994
2	448	415	24	1.13803	1.69945
3	448	416	25	1.13402	1.60561
4	448	417	25	0.816235	1.28316
5	448	418	25	1.11236	1.59656
6	448	419	26	1.26127	1.92036
7	449	420	27	1.30485	1.92877
8	449	421	27	1.03516	1.98669
9	449	422	27	1.18834	1.74663
10	450	423	28	1.30359	1.86975
11	451	423	28	1.13818	2.06588
12	452	423	28	1.1869	1.60692
13	453	422	29	0.942378	1.02886
14	454	422	30	1.02021	1.42125
15	455	423	31	0.797505	1.22606
16	456	424	31	1.1363	1.31383
17	457	424	31	1.10658	1.64644
18	458	424	31	1.03685	1.45462
19	459	424	31	0.929497	1.3868
20	460	425	31	1.17037	1.75047
21	461	426	32	1.27582	1.82572
22	462	426	32	0.971159	1.49871
23	463	427	32	1.02989	1.56838
24	464	428	33	0.982569	1.44091
25	464	429	33	0.962381	1.41055
26	465	430	33	1.00487	1.48588
27	466	431	33	1.02348	1.38099
28	467	432	33	1.09552	1.48503
29	468	433	33	1.191	1.76591
30	469	434	33	1.19334	1.96381
31	470	435	33	1.25034	1.78906
32	471	435	33	1.03636	1.47969
33	471	435	33	0	0
34	472	436	33	1.14741	1.68361
35	473	437	33	1.27686	1.89287
36	474	438	33	1.15144	1.87956
37	475	439	33	0.992112	1.47988
38	476	440	33	0.907929	1.64853
39	477	441	33	1.27957	1.80295
40	478	441	33	1.24846	2.19465
41	479	441	33	1.27356	2.52049
42	480	441	33	1.36477	1.51604
43	481	441	33	1.7561	2.22215
44	482	441	33	2.07769	3.27726
45	483	441	33	4.13041	5.56466
46	483	440	33	0.7327	1.15139
47	483	439	33	1.0122	1.47117
48	482	438	33	0.764264	1.21351
49	482	437	33	0.994782	1.56405
50	482	436	33	1.17269	1.52862
51	483	435	33	0.961436	1.50806
52	484	434	32	1.10269	1.72383
53	484	433	32	0.888768	1.31837
54	485	432	32	1.08118	1.5488
55	485	431	32	0.833505	1.33799
56	486	430	32	1.02486	1.5266
57	486	429	32	0.90155	1.37187
58	487	428	32	0.991901	1.49929
59	487	427	32	0.941613	1.41899
60	488	426	32	0.978357	1.49406
61	488	426	32	0	0
62	489	425	32	0.979513	1.45614
63	489	424	32	0.8755	1.40793
64	489	423	32	0.85495	1.31528
65	490	422	32	1.00755	1.50836
66	490	421	32	0.804659	1.19666
67	491	420	32	0.883628	1.24113
68	491	419	32	0.808613	1.37972
69	491	418	32	0.86702	1.28108
70	492	417	32	0.892805	1.27034
71	492	416	32	0.831131	1.28345
72	492	415	32	0.875114	1.27132
73	493	414	32	0.939555	1.29832
74	493	413	31	0.982065	1.55281
75	493	412	31	1.00994	1.52951
76	494	411	31	1.09431	1.56857
77	494	410	31	1.09215	1.73182
78	494	409	31	1.10752	1.7656
79	494	408	31	1.21217	1.79732
80	494	407	30	1.24454	1.85874
81	494	406	30	1.0717	1.75262
82	494	405	30	1.19875	1.73223
83	494	404	30	1.14922	1.69595
84	494	403	30	1.0892	1.6672
85	494	402	30	1.03035	1.52659
86	494	401	30	0.842112	1.29907
87	494	400	30	0.741724	0.965777
88	495	399	30	0.857703	1.14766
89	496	398	30	0.667346	0.738323
90	495	397	29	0.774923	0.937165
91	494	396	29	0.739264	1.01251
92	494	396	29	0	0
93	494	395	29	0.580554	0.765797
94	494	394	29	0.481755	0.550577
95	495	393	29	0.558787	0.588145
96	496	392	29	0.606358	0.606358
97	496	391	29	0.710726	0.963636
98	496	390	29	0.914322	1.25986
99	496	389	29	0.960264	1.27495
100	496	388	29	1.07011	1.5047
101	497	387	29	1.11235	1.55889
102	497	386	29	1.11081	1.6032
103	497	385	29	1.10062	1.55614
104	497	384	29	1.00581	1.61072
105	497	383	29	1.05001	1.58195
106	497	382	28	1.04458	1.51911
107	497	381	28	0.927637	1.4579
108	497	380	28	0.958868	1.43201
109	497	379	28	0.980171	1.41338
110	498	378	28	0.874761	1.27254
111	498	377	28	0.93853	1.41777
112	498	376	28	0.779956	1.16597
113	498	375	28	0.675545	1.05623
114	498	374	28	0.802923	0.938329
115	499	373	27	1.14885	1.18604
116	500	373	27	0.747934	0.939654
117	500	373	27	0	0
118	501	372	27	0.841915	1.10497
119	502	371	27	0.764482	1.05147
120	502	370	27	1.03797	1.54725
121	503	369	28	0.952449	1.27853
122	503	368	28	0.924718	1.14849
123	503	367	28	1.28548	1.18197
124	503	366	27	0.844457	0.909392
125	503	366	27	0	0
126	503	365	27	1.00021	1.36298
127	503	364	27	1.06759	1.41051
128	504	363	28	1.0105	1.23237
129	504	362	29	0.953829	1.23435
130	503	361	29	1.00814	1.5397
131	503	360	29	1.11678	1.75434
132	503	359	29	1.31163	2.07511
133	503	358	29	1.97987	2.56207
134	504	357	28	1.31441	1.90553
135	504	356	28	1.47432	2.78902
136	504	355	28	2.82807	3.59216
137	504	354	27	1.11066	1.63993
138	505	353	26	1.08559	1.51538
139	505	352	26	0.866708	1.29554
140	506	351	26	1.05766	1.56023
141	506	350	26	0.921841	1.87482
142	507	349	26	3.12321	2.57208
143	507	348	26	4.39356	3.99029
144	507	347	26	4.47134	4.23241
145	507	347	25	0.351664	0.206
146	506	347	24	0.689835	0.674928
147	505	347	24	0.565735	0.565735
148	508	345	25	0.477664	0.406431
149	509	344	24	0.57466	0.648234
150	509	343	24	0.679471	0.948219
151	510	342	23	0.614128	0.781206
152	511	341	23	0.492	0.656
153	511	340	23	0.386431	0.246
154	511	339	23	0.301333	0.206
155	511	338	23	0.453776	0.462131
156	511	337	22	0.656035	0.695712
157	511	336	22	0.206	0.206
158	511	335	23	0	0
159	511	334	23	0.386431	0.386431
160	510	333	23	0.246	0.246
161	510	332	23	0.48487	0.588783
162	509	331	22	0.530364	0.66782
163	509	330	22	0.460574	0.565834
164	510	329	22	0.474372	0.54825
165	511	328	22	0.246	0.246
166	511	327	22	0.636396	0.634715
167	511	326	21	0.613515	0.556345
168	511	325	21	0.678905	0.709358
169	511	324	21	0.702342	0.702342
170	511	323	21	0	0

# 6.07
idx	x	y	z	r_solid	r_surf
0	449	411	20	1.22702	1.96177
1	450	412	19	1.27011	1.97911
2	450	413	18	1.09002	1.70836
3	450	414	17	1.15634	1.76674
4	450	415	16	1.1515	1.72914
5	449	416	15	1.04362	1.47487
6	449	416	14	1.05342	1.53634
7	449	416	13	1.04852	1.80098
8	449	416	12	0.996148	1.42943
9	448	416	11	1.00421	1.49567
10	447	416	11	0.972034	1.4564
11	446	416	10	0.858313	1.21982
12	445	416	10	0.953212	1.39681
13	444	416	9	0.931237	1.33887
14	443	417	8	0.806198	1.05952
15	443	417	8	0	0
16	442	418	8	0.853293	1.04968
17	441	419	8	0.416649	0.587298
18	440	419	8	1.50099	2.05947
19	439	419	7	1.02619	1.21973
20	438	420	6	1.18938	1.7536
21	438	420	6	0	0
22	437	421	5	1.20168	1.74198
23	437	422	5	1.16187	1.79361
24	436	423	5	1.2363	1.66886
25	436	424	5	1.2884	2.07064
26	435	425	5	1.19448	1.6742
27	435	426	5	1.26109	2.31855
28	435	427	5	1.20315	1.71339
29	434	428	5	1.00874	1.42098
30	434	429	5	1.00868	1.42908
31	433	430	4	0.90248	1.19621
32	433	431	4	0.841245	1.28326
33	433	432	4	0.744781	1.02238
34	433	433	4	0.648785	0.948809
35	432	434	4	0.64022	0.765399
36	432	435	4	1.10159	1.41066
37	433	436	3	0.781167	1.04894
38	432	437	2	0.750634	1.09754
39	432	438	2	0.76897	1.25852
40	432	439	2	0.826396	1.23004
41	432	440	2	0.614309	0.702616
42	431	441	1	0.654655	0.839953
43	430	442	1	0.934976	1.33908
44	429	443	0	0.736314	0.965189
45	429	444	0	0.617046	0.796399
46	429	445	0	0.46362	0.572431
47	429	446	0	0.541572	0.541572
48	429	447	0	0.625792	0.647776
49	428	448	0	0.481829	0
50	427	448	0	0.329	0.329
51	426	448	0	0.719165	0.719165
52	426	448	0	0	0
53	426	449	0	0.351664	0.351664
54	427	450	0	0.454586	0.425676
55	428	451	0	0.629865	0.800417
56	428	452	0	0.494	0.494
57	428	453	0	0.515103	0.515103
58	428	454	0	0.421768	0.421768
59	427	455	0	0.870653	0.870653
60	427	456	0	0.618	0.618
61	427	457	0	0.412	0.412
62	427	458	0	0.412	0.412
63	427	459	0	0.547983	0.547983
64	428	460	0	0	0
65	429	460	0	0.206	0.206
66	430	459	0	0	0

# 7.07
idx	x	y	z	r_solid	r_surf
0	411	353	9	0.863077	0
1	410	352	8	1.18187	1.81589
2	409	351	7	1.15763	1.72253
3	408	351	6	1.11731	1.49479
4	407	350	5	0.694954	0.872762
5	406	350	5	0.557754	0.766266
6	405	349	5	0.246	0
7	404	349	5	0.597942	0.613076
8	403	348	4	0.735077	0.998223
9	402	348	3	0.940326	1.27005
10	401	348	3	0.964772	1.48638
11	400	348	3	0.914586	1.2349
12	399	348	3	0.8878	1.19617
13	398	348	3	0.63149	0.854247
14	397	348	3	0.621592	0.862899
15	396	347	3	0.706755	0.984
16	395	347	3	0.747031	0.996069
17	395	346	2	0.509131	0.92126
18	395	345	2	0.825446	0.842148
19	395	344	2	1.14078	1.14078
20	394	343	1	1.223	1.17475
21	395	342	2	0.301333	0.301333
22	395	341	2	0.447452	0.447452
23	394	340	1	0.60896	0.793278
24	393	339	1	0.927966	1.22817
25	392	338	1	1.12667	1.61869
26	392	337	0	0.588571	0.824
27	392	336	0	0.681562	0.992774
28	392	335	0	0.956678	1.34182
29	392	334	0	0.931264	1.21329
30	392	333	0	0.997396	1.37254
31	392	332	0	1.00868	1.2677
32	391	331	0	0.925916	1.26551
33	390	330	0	0.871041	1.1634
34	389	329	0	0.756131	0.903556
35	388	329	0	0.643464	0.764429
36	387	328	0	0.643474	0.795275
37	386	327	0	0.371664	0.331552
38	386	326	0	0.366431	0.366431
39	385	325	0	0	0

# 8.07
idx	x	y	z	r_solid	r_surf
0	411	353	10	1.29966	2.40257
1	410	353	10	0.789294	0
2	409	352	11	1.22841	1.92817
3	408	352	11	0.975493	1.47109
4	407	352	12	1.05461	1.57305
5	406	351	13	1.02338	1.45408
6	405	350	13	0.867983	1.23655
7	404	349	13	0.599601	0.800081
8	403	348	14	0.720722	0.822523
9	402	348	14	0.6708	0.7652
10	401	348	15	0.206	0.206
11	400	348	15	0.246	0.246
12	399	348	15	0.206	0.206
13	398	348	14	0.519282	0.519282
14	397	348	14	0.206	0.206
15	396	347	15	0.568446	0.568446
16	395	347	14	0.363731	0.363731
17	394	347	14	0.541572	0.649886
18	393	347	14	0.646665	0.762873
19	392	346	14	0.704874	0.889509
20	391	346	14	0.351241	0.351241
21	390	345	15	0.592064	0.592064

# 0.08
idx	x	y	z	r_solid	r_surf
0	453	475	43	0.915874	0
1	452	475	43	1.46355	2.41158
2	451	474	44	0.994309	1.46291
3	450	474	44	1.20671	2.00214
4	449	473	44	1.04669	1.56553
5	448	472	43	0.991266	1.54723
6	448	471	43	1.05466	1.85118
7	447	470	42	0.823932	1.23975
8	447	469	42	0.893281	1.21909
9	446	468	43	0.889871	1.32371
10	445	468	43	0.732697	1.06677
11	444	468	43	0.948741	1.43389
12	443	467	42	0.95755	1.57171
13	442	467	42	0.820957	1.15982
14	441	466	43	1.05254	1.59688
15	440	466	43	0.960684	1.27635
16	439	466	43	0.731756	1.12143
17	438	466	43	0.6408	1.04608
18	437	465	43	0.690658	0.991519
19	436	464	43	0.514911	0.783328
20	436	463	43	0.707827	1.0141
21	436	462	43	0.9527	1.01029
22	435	461	42	0.719086	0.713109
23	434	460	43	0.386431	0.386431
24	433	460	43	0.489431	0.489431
25	432	459	43	0	0

# 1.08
idx	x	y	z	r_solid	r_surf
0	462	493	14	0.837295	1.34782
1	461	492	15	0.8691	1.33111
2	460	492	16	0.979507	1.46276
3	459	492	17	1.06315	1.56709
4	458	491	18	0.914565	1.76853
5	457	491	19	1.27384	1.90164
6	456	491	19	1.53299	2.32091
7	455	490	20	1.49724	2.64198
8	454	489	21	1.60749	2.37777
9	454	489	22	1.4643	2.25313
10	454	488	23	1.56522	2.30815
11	454	488	24	1.42475	2.38057
12	454	488	25	1.42693	2.10087
13	454	487	26	1.33796	1.81455
14	454	487	27	1.14244	1.76287
15	454	487	28	1.4598	2.085
16	454	486	29	1.0447	1.46874
17	454	486	29	0	0
18	454	487	30	1.25701	1.78399
19	454	487	31	1.27677	1.85754
20	453	486	32	1.13271	1.82373
21	453	486	32	0	0
22	453	485	33	1.19959	1.96257
23	453	484	34	1.27102	1.79531
24	454	483	35	0.802253	1.08094
25	454	482	35	0.598328	0.703299
26	453	481	35	0.565328	0.744225
27	453	480	35	0.206	0.206
28	453	479	36	0.694822	0.913277
29	453	478	37	0.773012	1.07268
30	453	477	37	0.776455	1.02962
31	454	476	38	1.09122	1.58811
32	454	476	39	1.00944	1.73073
33	454	475	40	1.19586	1.88667
34	454	475	41	0.963523	1.69872
35	453	474	42	1.03115	1.7223

# 2.08
idx	x	y	z	r_solid	r_surf
0	454	475	43	1.05054	1.70367
1	455	476	43	0.886065	1.56484
2	456	477	43	0.935704	1.38956
3	457	478	44	0.937074	1.34747
4	458	479	44	0.969401	1.42194
5	459	480	44	1.00249	1.74834
6	460	481	44	0.814938	1.16059
7	461	481	44	0.63149	0.889401
8	462	481	44	0.624842	0.828959
9	463	482	45	0.726896	1.07772
10	464	483	45	0.666163	0.952855
11	465	483	45	0.732617	0.991905
12	466	484	44	0.663048	0.829077
13	467	485	44	0.550981	0.652641
14	468	486	44	0.301333	0.301333
15	469	487	44	0.206	0.206
16	469	488	45	0.301333	0.301333
17	470	488	45	0.45408	0.45408
18	470	488	45	0	0
19	471	489	44	0.246	0.246

# 3.08
idx	x	y	z	r_solid	r_surf
0	463	492	14	0.607957	0
1	464	491	14	0.964525	1.55627
2	464	490	14	0.885093	1.36412
3	464	489	15	0.849177	1.14036
4	464	488	15	0.969514	1.4481
5	465	487	15	0.977116	1.23858
6	465	486	15	0.719956	1.02539
7	465	485	15	0.569606	0.763188
8	465	484	15	0.246	0.492
9	466	484	15	0.612258	0.714301
10	467	483	15	0.358219	0.358219
11	468	482	15	0	0

# 4.08
idx	x	y	z	r_solid	r_surf
0	463	493	13	0.854622	1.27464
1	464	494	14	0.663721	1.10232
2	464	495	14	0.841228	1.24239
3	465	496	13	0.741056	1.11609
4	465	497	12	0.944039	1.31732
5	465	498	12	1.18727	1.55568
6	466	499	11	1.06713	1.54948

# 5.08
idx	x	y	z	r_solid	r_surf
0	467	500	12	1.62324	2.54245
1	468	499	13	0.926994	1.52132
2	469	498	13	0.842933	1.10839
3	469	497	13	0.853945	1.3157
4	470	496	14	0.592213	0.890043
5	470	495	14	0.643798	0.858785
6	470	494	14	0.731857	1.0114
7	471	493	14	0.553255	0.704408
8	471	492	14	0.605239	0.743831
9	471	491	14	0.557894	0.645431
10	471	490	14	0.634122	0.610387
11	472	489	15	0.386431	0.386431
12	473	488	15	0.246	0.246
13	473	487	15	0.437489	0.437489
14	473	486	15	0.430206	0.515241
15	474	485	15	0.574364	0.688627
16	475	484	15	0.466646	0.591815
17	476	483	15	0.654676	0.871793
18	477	482	14	0.792551	0.990277
19	477	481	14	0.547894	0.618
20	477	480	14	1.0374	1.2377
21	478	479	14	0.649081	0.680497
22	479	478	15	0.842566	0.964258
23	480	477	16	0.437489	0.423861
24	481	477	16	0.246	0.246
25	482	476	15	0.468106	0.468106
26	481	475	16	0.331552	0.331552
27	480	474	15	1.00472	1.00472
28	480	474	15	0	0
29	481	473	15	0.436649	0.436649
30	482	473	15	0.430547	0.492054
31	483	472	15	0.291328	0.291328
32	484	471	15	0.634802	0.634802
33	485	470	15	1.02326	1.06407
34	486	469	15	1.10369	1.37596
35	487	468	15	1.03243	1.40423
36	488	467	15	1.14625	1.55524
37	489	466	14	1.02411	1.51514
38	490	466	14	1.05013	1.8078
39	491	466	14	1.29355	1.96197
40	492	465	14	1.24137	1.78487
41	493	465	14	1.35274	2.00883
42	494	464	13	1.22756	1.76054
43	495	464	13	1.21955	1.8825
44	496	463	13	1.271	2.13279
45	497	462	13	1.48473	2.09721
46	498	462	13	1.34439	2.19323
47	499	462	13	1.26919	1.86678
48	500	462	13	1.052	1.6165
49	501	462	13	0.906767	1.342
50	502	461	13	1.11289	1.6807
51	503	461	13	0.76268	1.04387
52	504	460	13	0.867699	1.26618
53	505	460	13	0.691147	1.00608
54	506	460	13	0.57355	0.821443
55	507	459	12	0.687512	1.02176
56	508	458	12	0.91709	1.33756
57	509	457	11	0.783758	1.18167
58	509	456	11	0.884125	1.34016
59	510	455	11	0.7166	1.00993
60	510	454	11	0.8399	1.06677
61	511	453	11	0.5904	0.984
62	511	452	11	0.652033	1.01159
63	510	451	11	1.00008	1.40765
64	509	451	11	0.821241	1.53242
65	508	450	11	0.947584	1.44138
66	507	450	11	0.76835	1.08038
67	506	450	10	0.744731	0.928734
68	505	450	10	0.523729	0.632314
69	504	449	10	0.492	0.984
70	503	449	10	0.989428	1.2281
71	502	450	9	0.732294	1.10155
72	501	450	9	0.75174	1.25972
73	500	450	9	1.46117	2.05515
74	499	451	8	1.07052	1.77672
75	498	451	8	1.18962	1.76365
76	497	451	7	0.990666	1.45418
77	496	451	6	0.991888	1.44148
78	495	451	5	0.895954	1.31851
79	494	451	5	1.17146	1.72085
80	493	452	4	1.01607	1.51288
81	493	453	4	0.796168	1.1557
82	492	454	3	0.960958	1.33844
83	491	454	3	0.841624	1.23064
84	490	454	3	0.811588	1.04801
85	489	454	3	0.78121	1.0709
86	488	455	2	0.907934	1.06001
87	487	455	2	0.377908	0.377908

# 6.08
idx	x	y	z	r_solid	r_surf
0	475	511	4	0.206	0.206
1	474	511	5	0.794786	0.86742
2	473	511	6	0.787993	1.0538
3	472	510	7	0.882569	1.28066
4	471	509	8	0.888147	1.30004
5	470	509	8	1.09811	1.90259
6	469	508	9	1.18323	1.69563
7	469	507	9	0.802539	0
8	469	506	9	0.863052	1.50421
9	469	505	9	1.08941	1.55156
10	468	504	10	0.933296	1.68799
11	468	503	10	1.05957	1.61383
12	467	502	11	0.966708	1.96314
13	467	501	11	0.716852	0
14	467	500	11	1.06397	1.68357

# 0.09
idx	x	y	z	r_solid	r_surf
0	139	0	34	0	0
1	140	0	33	0.386431	0.386431
2	141	0	33	0.545919	0.691927
3	142	0	33	0.623017	0.782342
4	143	0	33	0.76979	1.19358
5	144	0	33	0.812163	1.17785
6	145	0	33	0.929925	1.29014
7	146	0	32	0.90764	1.17054
8	147	0	32	0.6584	1.03918
9	148	1	32	0.995556	1.3748
10	149	2	32	1.10184	1.5793
11	150	3	32	0.925851	1.37484
12	151	4	31	1.07496	1.68909
13	152	4	31	1.2193	1.9568
14	153	4	31	1.24965	1.77065
15	154	5	30	1.11899	1.77872
16	155	5	29	1.14792	1.59927
17	155	6	29	0.793346	1.476
18	155	7	29	1.28136	1.86374
19	156	7	29	0.833294	1.53242
20	157	8	29	1.01442	1.58401
21	158	8	29	0.898137	1.17444
22	159	9	29	0.942039	1.32355
23	160	10	29	0.880295	1.25339
24	161	10	29	0.860779	1.48694
25	162	10	29	0.967766	1.38846
26	163	10	29	0.933039	1.3713
27	164	10	29	0.931617	1.33948
28	165	11	29	0.901647	1.33438
29	166	11	29	0.71838	1.15427
30	167	11	29	1.10883	1.51689
31	168	11	28	1.01248	1.81585
32	169	12	27	1.07802	1.50162
33	170	12	27	1.0496	1.92517
34	171	13	27	1.34939	1.86589
35	172	13	27	1.40317	1.97465
36	173	12	26	1.17505	1.78237
37	174	12	26	1.21053	1.80281
38	175	13	26	1.05505	1.67128
39	176	14	26	0.803228	1.88057
40	176	15	26	0.903826	1.12188
41	177	15	26	0.60254	0.959708
42	178	15	26	0.811332	1.17576
43	179	14	25	0.797217	1.24017
44	180	13	24	0.897037	1.19318
45	181	12	25	0.922588	1.53257
46	182	12	25	0.767689	1.10331
47	183	12	25	0.847225	1.22003
48	184	13	25	0.816121	1.16761
49	185	14	24	0.989136	1.40607
50	186	14	24	0.845194	1.22172
51	187	15	23	0.942465	1.39821
52	188	15	23	0.882286	1.48378
53	189	16	23	0.815832	1.04697
54	190	16	23	0.739114	1.03704
55	191	17	23	0.684775	1.01933
56	192	18	22	0.819395	1.08131
57	193	18	22	0.727505	1.05807
58	194	18	22	0.873679	1.25232
59	195	19	21	0.990397	1.51734
60	196	19	21	0.91474	1.32507
61	197	19	21	0.887026	1.48628
62	198	19	21	0.840845	1.16542
63	199	20	20	0.989743	1.38719
64	200	20	19	1.08392	1.63664
65	201	20	18	1.08271	1.59015
66	202	20	18	0.938714	0
67	203	20	18	0.856838	1.43137
68	204	20	18	1.0671	1.59119
69	205	20	17	1.32387	1.96485
70	206	20	17	1.1526	1.745
71	207	20	16	1.2244	1.83506
72	208	20	16	1.2348	1.93821
73	209	19	15	1.08626	1.71906

# 1.09
idx	x	y	z	r_solid	r_surf
0	187	0	14	0	0
1	188	0	14	0.868249	0.877944
2	189	0	15	0.647604	0.79232
3	190	0	15	0.808814	1.13372
4	191	0	15	1.0368	1.38348
5	192	0	15	1.02525	1.54371
6	193	0	15	1.00627	1.66592
7	194	1	15	1.1912	1.78306
8	194	2	15	1.078	1.68313
9	195	3	15	1.44867	2.10001
10	195	4	15	1.03797	1.49127
11	196	5	15	1.07025	1.27409
12	197	6	15	1.12783	1.67439
13	198	7	16	0.946893	1.23493
14	199	8	16	0.824314	1.21351
15	200	8	16	0.792829	1.19926
16	201	8	16	1.02107	1.36861
17	202	8	15	1.00997	1.50333
18	203	8	15	0.896446	1.41631
19	204	9	15	1.20886	1.63902
20	205	9	15	0.965774	1.39175
21	206	10	15	1.1331	1.89906
22	207	11	15	1.27852	2.00826
23	208	12	15	1.27993	2.02142
24	209	13	15	1.3134	2.28192
25	210	14	15	1.89434	2.4692
26	210	15	15	1.5073	2.33746
27	210	16	15	1.38466	1.92122
28	210	17	15	1.0996	1.92517
29	210	18	15	0.95948	1.98217

# 2.09
idx	x	y	z	r_solid	r_surf
0	211	19	15	1.17243	1.83361
1	212	20	16	1.17359	1.84773
2	213	20	16	1.17259	1.50421
3	214	21	16	1.29282	1.82817
4	215	21	16	1.23412	1.8461
5	216	21	16	1.33827	1.98678
6	217	21	16	1.32762	0
7	218	21	16	1.51562	2.74233
8	219	21	16	1.55436	2.12749
9	220	22	16	1.28381	1.92424
10	220	23	16	1.22701	1.86747
11	221	24	16	1.29787	2.09598
12	222	25	16	1.34519	1.99647
13	223	26	16	1.37015	2.17496
14	224	27	16	1.36613	1.95785
15	224	28	16	0.960709	1.50786
16	225	29	16	0.786991	1.15591
17	226	30	15	0.853948	1.12998
18	227	30	15	1.27094	1.83996
19	228	29	15	1.2149	2.03508
20	229	29	15	1.29995	1.8961
21	230	29	15	1.33653	2.49614
22	231	29	15	1.15107	1.99358
23	232	29	15	1.17087	1.80207
24	233	30	15	1.04637	1.38472
25	234	31	15	1.30936	1.83492
26	235	32	15	1.25079	1.66703
27	236	33	14	1.15707	1.75575
28	237	34	14	1.19603	1.6538
29	238	35	14	1.04651	1.62501
30	239	36	14	0.94941	1.47849
31	240	36	14	1.12368	1.60719
32	240	37	14	1.03086	1.70979
33	241	38	14	1.04127	1.61252
34	242	39	14	1.24807	1.65518
35	242	40	14	0.854158	1.33966
36	242	41	14	0.920477	1.33222
37	243	42	14	0.790401	1.0378
38	244	43	14	0.638962	0.963387
39	245	44	14	0.503087	0.657174
40	246	44	14	0.929273	1.25008
41	247	43	14	1.12088	1.46732
42	247	42	14	0.605454	0.812861
43	248	41	14	1.19773	1.59298
44	248	41	14	0	0
45	249	41	14	1.09282	1.44327
46	250	41	14	1.10903	1.17695
